StudentID,ClassID,Name,Gender,Age
8419,186,Mya Powell,Female,13
8420,12,John Hunter,Male,8
8421,190,Wade Shaw,Male,10
8422,100,Logan Cork,Female,9
8423,140,Vanessa Thorne,Female,10
8424,195,Bart Nicholls,Male,13
8425,63,Phillip Norris,Male,7
8426,25,Susan Hopkins,Female,7
8427,54,Barry Mould,Male,14
8428,161,Bart Edmonds,Male,9
8429,50,Caitlyn Thomas,Female,14
8430,96,Elise Lynn,Female,13
8431,80,Lara Oliver,Female,13
8432,185,Jack Durrant,Male,8
8433,11,Manuel Saunders,Male,12
8434,196,Charlotte Ashley,Female,13
8435,20,Russel Ward,Male,13
8436,168,Carissa Allcott,Female,12
8437,118,Barney Wright,Male,9
8438,72,Enoch Freeburn,Male,11
8439,4,Trisha Gallacher,Female,8
8440,92,Cecilia Addison,Female,11
8441,100,Luna Wellington,Female,12
8442,146,Angela Lyon,Female,9
8443,97,Melania May,Female,14
8444,186,Phoebe Booth,Female,9
8445,148,Ethan Lunt,Male,11
8446,197,Nicholas Osmond,Male,11
8447,39,Ron Jordan,Male,14
8448,184,Tara Thorpe,Female,8
8449,170,Eduardo Mason,Male,9
8450,96,Martin Dickson,Male,14
8451,13,Eduardo Hill,Male,12
8452,20,Amelia York,Female,9
8453,188,Jack Hopkinson,Male,14
8454,175,Clint Robe,Male,14
8455,84,Eden Cassidy,Female,10
8456,115,Boris Kennedy,Male,10
8457,42,Lucas Rose,Male,8
8458,164,Drew Evans,Female,10
8459,151,Brad Shields,Male,11
8460,90,Bryon Willis,Male,7
8461,198,Clarissa Vaughn,Female,10
8462,102,Sebastian Walsh,Male,7
8463,60,Michael Chappell,Male,14
8464,13,Ruby Niles,Female,11
8465,43,Lucas Burge,Male,8
8466,9,Sadie Bolton,Female,9
8467,122,Carmen Hope,Female,10
8468,181,Aisha Hudson,Female,13
8469,8,David Richards,Male,12
8470,4,Jade Richardson,Female,9
8471,90,Camden Robe,Female,10
8472,49,Johnathan Clifford,Male,12
8473,167,Gil Bell,Male,8
8474,193,Gil Leigh,Male,9
8475,133,Dorothy Gonzales,Female,11
8476,197,Hayden Yarlett,Female,11
8477,47,Liv Strong,Female,14
8478,168,Melania Lindop,Female,14
8479,114,Ethan Whitmore,Male,13
8480,109,Callie Tutton,Female,8
8481,154,Gemma Drummond,Female,7
8482,110,Harry Sinclair,Male,11
8483,51,Jessica Ralph,Female,9
8484,152,Elly Jennson,Female,7
8485,129,Kimberly Wilson,Female,12
8486,65,Jacob Riley,Male,14
8487,13,Tyler Walton,Male,9
8488,21,Beatrice Radley,Female,13
8489,11,Laila Allington,Female,7
8490,193,Rick Weatcroft,Male,8
8491,1,Boris Vincent,Male,10
8492,79,Shannon Hamilton,Female,9
8493,99,Johnny Walsh,Male,7
8494,171,Sabrina Windsor,Female,13
8495,25,Matthew Walsh,Male,13
8496,179,Chadwick Dallas,Male,10
8497,99,Bryce Marshall,Female,8
8498,54,Fiona Clayton,Female,7
8499,179,Kenzie Mcneill,Female,13
8500,51,Mason Cobb,Male,8
8501,192,Tyler Weldon,Male,14
8502,58,Cedrick Warren,Male,9
8503,17,Bob Shaw,Male,7
8504,122,Zara Newman,Female,10
8505,152,Erick Leigh,Male,9
8506,118,Margot Evans,Female,9
8507,135,Brad Richardson,Male,11
8508,174,Carter Waterhouse,Male,7
8509,59,Anabelle Walker,Female,13
8510,16,Alice Gosling,Female,8
8511,79,Camellia Radley,Female,10
8512,134,Scarlett Swift,Female,14
8513,44,Owen Flynn,Male,12
8514,161,Nick Ellis,Male,11
8515,37,Cherish Richardson,Female,10
8516,109,Rick Rodgers,Male,11
8517,125,Matthew Cameron,Male,12
8518,25,Catherine Hunter,Female,8
8519,52,Oliver Calderwood,Male,9
8520,65,Marilyn Roth,Female,14
8521,181,Ronald Uttley,Male,7
8522,155,Lynn Milner,Female,13
8523,191,Maxwell Walton,Male,7
8524,197,Taylor Brooks,Female,10
8525,17,Jack Fields,Male,13
8526,28,Shelby Clarke,Female,12
8527,72,Juliet Andersson,Female,7
8528,17,Georgia Davies,Female,8
8529,186,Rosalee Verdon,Female,13
8530,60,Mandy Varley,Female,8
8531,189,Cassidy Truscott,Female,10
8532,16,Martin Woodcock,Male,14
8533,67,Naomi Antcliff,Female,7
8534,21,Marvin Emmott,Male,9
8535,73,Robyn Oatway,Female,7
8536,4,David Paterson,Male,10
8537,8,Ivette Vangness,Female,13
8538,115,Winnie Utterson,Female,13
8539,28,Destiny Lewin,Female,8
8540,77,Owen Hall,Male,9
8541,38,Gladys Myatt,Female,8
8542,118,Juliette Armstrong,Female,12
8543,95,Jack Palmer,Male,12
8544,170,Carrie Cann,Female,8
8545,63,Charlize Lunt,Female,10
8546,60,Joseph Murphy,Male,10
8547,179,Moira Rogers,Female,8
8548,27,Vanessa Faulkner,Female,10
8549,151,Rose Jefferson,Female,10
8550,21,Carrie Lane,Female,8
8551,183,Doug Saunders,Male,11
8552,100,Rose Morrison,Female,13
8553,20,Carina Jarvis,Female,10
8554,114,Daron Maxwell,Male,13
8555,178,Fred Hamilton,Male,13
8556,78,Boris Rowe,Male,8
8557,62,Kurt Gosling,Male,11
8558,149,Maya Baldwin,Female,10
8559,71,Percy Webster,Male,11
8560,69,Angel Bloom,Female,10
8561,123,Gina Gibbons,Female,13
8562,162,Phillip John,Male,12
8563,58,Martin Gallacher,Male,10
8564,25,Phillip Taylor,Male,7
8565,166,Benjamin Tailor,Male,7
8566,32,Laila Keys,Female,9
8567,186,Julius Rixon,Male,10
8568,51,Sebastian Bright,Male,10
8569,20,Luke Logan,Male,14
8570,131,Payton Simpson,Female,8
8571,1,Holly Hopkins,Female,14
8572,72,Eden Swan,Female,14
8573,130,Caleb Everett,Male,9
8574,44,Julianna Truscott,Female,13
8575,73,Lucas Gilbert,Male,7
8576,92,Anne Allcott,Female,11
8577,55,Ada Stevenson,Female,7
8578,132,Boris Woods,Male,7
8579,115,Sebastian Barclay,Male,7
8580,11,Clarissa Saunders,Female,11
8581,61,Harvey Roberts,Male,14
8582,70,Gwenyth Wilson,Female,8
8583,110,Jayden Hogg,Male,11
8584,52,Ramon Thorpe,Male,14
8585,126,Nicholas Vane,Male,10
8586,119,Lucas Evans,Male,12
8587,83,Mason Lambert,Male,7
8588,106,Brooklyn Blythe,Female,11
8589,66,Gladys Ellis,Female,11
8590,48,Ryan Booth,Male,9
8591,112,Carla Selby,Female,7
8592,46,Harriet Greenwood,Female,13
8593,56,Cecilia Adams,Female,8
8594,143,Doug Clifton,Male,9
8595,91,Boris Irwin,Male,11
8596,74,Sydney Thorpe,Female,11
8597,39,Denny Faulkner,Male,10
8598,12,Barney Cobb,Male,11
8599,121,Kimberly Lindop,Female,14
8600,171,Renee Mills,Female,12
8601,188,Agnes Bolton,Female,13
8602,108,Kate Leigh,Female,8
8603,33,Dalia Malone,Female,14
8604,131,Rosalee Saunders,Female,11
8605,135,Ryan Casey,Male,10
8606,13,Roger Matthews,Male,10
8607,98,Alice Graves,Female,14
8608,193,Matt Button,Male,12
8609,174,Brooklyn Gardner,Female,10
8610,33,Phillip Sanchez,Male,14
8611,55,Martin Neal,Male,11
8612,40,Cameron Mould,Female,10
8613,5,Abdul Allington,Male,9
8614,192,Elena Jarrett,Female,7
8615,80,Kate Welsch,Female,10
8616,1,Rosa Williams,Female,11
8617,191,Russel Osmond,Male,9
8618,146,Abdul Edwards,Male,7
8619,128,Carrie Middleton,Female,12
8620,67,Barney Mason,Male,7
8621,94,Katelyn Bennett,Female,7
8622,192,Gil Bryson,Male,12
8623,23,Jacob Clark,Male,10
8624,198,John Grady,Male,9
8625,92,Doris Seymour,Female,11
8626,139,Rocco Stone ,Male,7
8627,164,Benjamin Aldridge,Male,8
8628,108,Holly Kelly,Female,12
8629,197,Francesca Chapman,Female,8
8630,106,Jacqueline Noach,Female,12
8631,94,Rebecca Hopkinson,Female,7
8632,103,Chester Wilson,Male,7
8633,121,Percy Campbell,Male,10
8634,180,Kieth Yang,Male,13
8635,177,Jacob Rixon,Male,10
8636,14,Alessia Nielson,Female,10
8637,101,Marina Stone,Female,14
8638,11,Leroy Thorpe,Male,12
8639,147,Aiden Allen,Male,10
8640,96,Ilona Stuart,Female,12
8641,24,Ronald Heaton,Male,12
8642,166,Liam Connor,Male,11
8643,134,Mike Verdon,Male,13
8644,179,Miley Greenwood,Female,13
8645,89,Camila Powell,Female,9
8646,97,Harmony Khan,Female,7
8647,169,Chadwick Roman,Male,14
8648,63,Logan Horton,Male,14
8649,117,Harry Lane,Male,9
8650,13,Chad Farrant,Male,8
8651,132,Peter Uttridge,Male,12
8652,64,Vivian Lucas,Female,7
8653,182,Alan Gilmour,Male,9
8654,193,Kurt Evans,Male,13
8655,175,Clint Waterson,Male,14
8656,141,Moira King,Female,14
8657,46,Freya Foxley,Female,9
8658,180,Peter Pearce,Male,7
8659,111,Sebastian Kirby,Male,13
8660,114,Denny Hunter,Male,7
8661,73,Logan Aldridge,Female,10
8662,56,Melinda Crawley,Female,11
8663,53,Katelyn Reading,Female,10
8664,23,Lorraine Dillon,Female,14
8665,94,Phillip Rees,Male,13
8666,156,John Coates,Male,9
8667,120,Julius Duvall,Male,8
8668,173,Tom Wilde,Male,13
8669,193,Alan Wilkinson,Male,13
8670,139,Renee Radcliffe,Female,13
8671,147,Harry Wright,Male,13
8672,144,Shannon Miller,Female,12
8673,45,Adeline Johnson,Female,14
8674,12,Jacob Rose,Male,12
8675,136,Chadwick Ellwood,Male,7
8676,128,Phillip Uddin,Male,13
8677,184,Rosemary Carpenter,Female,9
8678,118,Kieth Robertson,Male,8
8679,94,Harriet Kelly,Female,14
8680,173,Estrella Faulkner,Female,14
8681,175,Livia Tate,Female,9
8682,158,Cedrick Hunter,Male,14
8683,176,Mayleen Cooper,Female,7
8684,21,Leanne Dickson,Female,8
8685,29,Enoch Whitmore,Male,10
8686,143,Hannah Watt,Female,10
8687,174,Francesca Burnley,Female,10
8688,117,Juliet Hooper,Female,14
8689,74,Parker Dixon,Female,14
8690,57,Jules Jobson,Female,7
8691,62,Sebastian Carter,Male,14
8692,65,Wade Plant,Male,12
8693,10,Cynthia Vallins,Female,11
8694,85,Hank Clark,Male,8
8695,174,Gemma Shea,Female,10
8696,55,Fred Gray,Male,7
8697,172,Ron Wilkinson,Male,12
8698,190,Rick Styles,Male,7
8699,96,Phoebe Furnell,Female,12
8700,149,Samantha Russell,Female,7
8701,26,Victoria Lambert,Female,10
8702,65,Celia Stark,Female,7
8703,65,Mason Hopkins,Male,12
8704,122,Owen Parsons,Male,10
8705,114,Ryan Grady,Male,10
8706,29,Oliver Olivier,Male,12
8707,183,Nick Ross,Male,14
8708,136,Georgia Ashwell,Female,9
8709,60,Danny Niles,Male,12
8710,179,Mona Lindsay,Female,14
8711,3,Erick Leigh,Male,12
8712,51,Danny Rodgers,Male,7
8713,88,Robyn Warden,Female,7
8714,114,Jayden Eagle,Male,8
8715,62,Ilona Bishop,Female,12
8716,25,Bart James,Male,11
8717,133,Martha Pickard,Female,7
8718,7,Carter Roman,Male,7
8719,130,Selena Redden,Female,9
8720,139,Gloria Olson,Female,13
8721,90,Matt Saunders,Male,8
8722,124,Bristol Roberts,Female,11
8723,135,Rae Parr,Female,14
8724,18,Alma Higgs,Female,11
8725,157,Stephanie Selby,Female,11
8726,103,Harvey Kelly,Male,11
8727,135,Elijah Sylvester,Male,9
8728,22,Ronald Glass,Male,12
8729,77,Cherish Norman,Female,13
8730,81,Gloria Lynn,Female,7
8731,68,Tess Bristow,Female,8
8732,178,Owen Hardwick,Male,13
8733,123,Ryan Huggins,Male,9
8734,1,Josh Gilmour,Male,11
8735,55,Wade Farmer,Male,12
8736,120,Emerald Truscott,Female,8
8737,36,Roger Kerr,Male,7
8738,134,Javier Blackburn,Male,12
8739,73,Evelynn Waterhouse,Female,14
8740,73,Carmen Mcnally,Female,12
8741,145,Matthew Taylor,Male,11
8742,106,Lucas Hill,Male,11
8743,144,Danny Eyres,Male,9
8744,21,Emerald West,Female,13
8745,123,Enoch Norris,Male,13
8746,85,Cedrick Russel,Male,11
8747,2,Henry Oswald,Male,14
8748,157,Denis Spencer,Male,7
8749,55,Jayden Mackenzie,Male,8
8750,72,Liam Wilkinson,Male,14
8751,49,Jacqueline Abbey,Female,7
8752,166,Joseph Campbell,Male,7
8753,166,Emma Whinter,Female,7
8754,176,Louise Adler,Female,12
8755,174,Mary Connor,Female,11
8756,62,Nancy Dowson,Female,14
8757,141,Wade Bingham,Male,13
8758,16,Evelynn Ianson,Female,14
8759,40,Miley Tindall,Female,8
8760,39,Harry Potts,Male,12
8761,194,Chris Truscott,Male,9
8762,36,Leah Grady,Female,11
8763,38,Peter Carter,Male,11
8764,68,Ethan Jackson,Male,8
8765,175,Mark Irwin,Male,10
8766,127,Johnathan Norburn,Male,10
8767,39,Catherine Jenkin,Female,11
8768,54,Juliet Flanders,Female,13
8769,181,Hannah Leslie,Female,12
8770,159,Caleb Middleton,Male,11
8771,64,Aeris Edley,Female,12
8772,62,Karen Hardwick,Female,7
8773,143,Wade Snell,Male,8
8774,4,Noah Partridge,Male,8
8775,66,Cedrick Upton,Male,10
8776,5,Benny Coleman,Male,13
8777,33,Miriam Armstrong,Female,12
8778,128,Marvin Larkin,Male,7
8779,174,Tom White,Male,11
8780,110,Alexa Emmett,Female,9
8781,169,Joyce Tate,Female,12
8782,167,Nathan Wills,Male,12
8783,31,Jasmine Taylor,Female,10
8784,167,Sebastian Addis,Male,8
8785,114,Angela Jarrett,Female,13
8786,94,Carl Thorpe,Male,13
8787,101,Rufus Addley,Male,8
8788,199,Martin Brennan,Male,13
8789,83,Matt Stewart,Male,8
8790,189,Jessica Khan,Female,11
8791,120,Domenic Rossi,Male,13
8792,50,Rocco Cowan,Male,7
8793,124,Liliana Roberts,Female,11
8794,56,Hayden Campbell,Female,7
8795,160,Michael Preston,Male,10
8796,39,Danielle Wooldridge,Female,11
8797,9,Kendra Vollans,Female,11
8798,122,Bob Williams,Male,9
8799,16,Mya Trent,Female,11
8800,123,Liam Gray,Male,7
8801,129,Matt Parsons,Male,12
8802,5,Stella Powell,Female,8
8803,125,Logan Page ,Male,7
8804,159,Kieth Nayler,Male,8
8805,169,Amelia Utterson,Female,7
8806,96,Dorothy Watson,Female,7
8807,120,Joy Yarwood,Female,13
8808,121,Iris Ryan,Female,7
8809,105,Meredith Holmes,Female,7
8810,196,Nicholas Norris,Male,8
8811,79,Isabella Uddin,Female,12
8812,84,Chuck Summers,Male,10
8813,126,Sonya Pitt,Female,12
8814,23,Vivian Osmond,Female,12
8815,198,Harry Miller,Male,12
8816,131,Logan Attwood,Female,8
8817,83,Chadwick Marshall,Male,13
8818,97,Remy Lindsay,Female,9
8819,176,Henry Evans,Male,12
8820,135,Domenic Reynolds,Male,8
8821,159,Julianna Swan,Female,7
8822,64,Eduardo Michael,Male,10
8823,189,Kaylee Thatcher,Female,11
8824,89,Rocco Morley,Male,7
8825,27,Payton Fall,Female,7
8826,132,Wendy Rodwell,Female,13
8827,154,Isla Knight,Female,13
8828,147,Logan Stanton,Male,12
8829,152,Quinn Thomas,Female,14
8830,147,Hazel Knott,Female,12
8831,105,Ilona Mann,Female,12
8832,46,Joseph Moran,Male,12
8833,31,Tyler Mcgee,Male,12
8834,1,Jackeline Middleton,Female,14
8835,179,Leroy Jacobs,Male,10
8836,190,Tyler Chadwick,Male,13
8837,83,Isabel Jarrett,Female,7
8838,74,Elisabeth Collins,Female,9
8839,87,Julian Veale,Male,12
8840,148,Cassidy Alexander,Female,10
8841,98,Caleb Stevenson,Male,11
8842,161,Maya Butler,Female,11
8843,109,Marina Thomas,Female,12
8844,23,Ema Chester,Female,9
8845,111,Gil Isaac,Male,14
8846,90,Zara Farmer,Female,11
8847,130,Anthony Stewart,Male,8
8848,148,Owen Alldridge,Male,9
8849,179,Denny Eyres,Male,7
8850,76,Taylor Oldfield,Female,13
8851,47,Gemma Edley,Female,9
8852,30,Chuck Plumb,Male,12
8853,194,Alison Cadman,Female,9
8854,124,Carolyn Thompson,Female,9
8855,94,Chadwick Johnson,Male,8
8856,47,Penelope Uttley,Female,13
8857,15,Marina Richardson,Female,10
8858,98,Rufus Uttridge,Male,7
8859,188,Margot Hewitt,Female,14
8860,154,Julius Eagle,Male,9
8861,27,Carla Irwin,Female,8
8862,115,Hayden Brooks,Female,8
8863,62,Felicity Young,Female,7
8864,181,Brad Vangness,Male,11
8865,27,Harry Swift,Male,10
8866,95,Adalie Amstead,Female,12
8867,114,Mina Jenkin,Female,12
8868,153,Matt Mould,Male,9
8869,81,Lucas Collins,Male,8
8870,145,Daniel Farrow,Male,14
8871,91,Mina Ashley,Female,10
8872,177,Chuck Patel,Male,13
8873,99,Jade Jeffery,Female,10
8874,40,Emely Vinton,Female,13
8875,100,Percy Garcia,Male,11
8876,135,Liam Wilton,Male,11
8877,190,Angel Garner,Female,12
8878,176,Kamila Gosling,Female,13
8879,95,Harriet Edmonds,Female,10
8880,58,Tara Bailey,Female,11
8881,107,Chad Wheeler,Male,7
8882,56,Carina Addley,Female,14
8883,195,Keira Matthews,Female,8
8884,77,Michael Parr,Male,14
8885,52,David Gavin,Male,11
8886,135,Ryan Bloom,Male,7
8887,199,Phoebe Atkinson,Female,12
8888,178,Barney Whatson,Male,11
8889,142,Jacob Burge,Male,14
8890,20,David Osmond,Male,8
8891,109,Freya Patel,Female,12
8892,137,Emerald Weasley,Female,14
8893,89,Julius Rowe,Male,11
8894,193,Carrie Morris,Female,8
8895,3,Elijah Russell,Male,7
8896,162,Marissa Hall,Female,8
8897,192,Phillip Addley,Male,7
8898,89,Fiona Partridge,Female,7
8899,38,Matt Garner,Male,11
8900,87,Barney Nobbs,Male,8
8901,160,Margaret Davies,Female,12
8902,123,Anne Walsh,Female,7
8903,94,Caleb Pearson,Male,7
8904,132,Caydence Eastwood,Female,13
8905,87,Elijah Dempsey,Male,9
8906,36,Josh Kaur,Male,12
8907,37,Anthony Robinson,Male,12
8908,155,Esmeralda Reyes,Female,8
8909,18,Abdul Bloom,Male,10
8910,66,Erica Slater,Female,7
8911,127,Alba Overson,Female,9
8912,91,Destiny Sheldon,Female,10
8913,80,Angel Sawyer,Female,11
8914,43,Shelby Glass,Female,10
8915,194,Ronald John,Male,11
8916,116,Martin Douglas,Male,9
8917,177,Nicholas Redfern,Male,8
8918,37,Cedrick Emmott,Male,13
8919,123,Elise Noach,Female,9
8920,77,Kimberly James,Female,10
8921,152,Rosie Robe,Female,11
8922,32,Anabel Middleton,Female,14
8923,180,Benny Nash,Male,11
8924,49,Helen Taylor,Female,9
8925,26,Aileen Lewis,Female,12
8926,10,Kieth Calderwood,Male,14
8927,113,Havana Squire,Female,14
8928,81,Bryon Flanders,Male,12
8929,147,Kirsten Adams,Female,12
8930,23,Lynn Anderson,Female,12
8931,111,Scarlett Ryan,Female,8
8932,76,Carolyn Flynn,Female,14
8933,54,Harvey Mccall,Male,9
8934,119,Bryon Ellis,Male,13
8935,43,Thea White,Female,13
8936,63,Mason Rigg,Male,14
8937,189,Benny Gilmour,Male,10
8938,20,Norah Widdows,Female,13
8939,100,Chadwick Walter,Male,9
8940,61,Sabrina Phillips,Female,12
8941,127,Percy Rodwell,Male,11
8942,74,Harry Wooldridge,Male,13
8943,164,Gil Santos,Male,10
8944,182,Aeris Norman,Female,13
8945,35,Daniel Becker,Male,9
8946,128,Leroy Strong,Male,14
8947,121,Josephine Clifford,Female,12
8948,182,Stephanie Styles,Female,11
8949,74,Jenna Baker,Female,13
8950,10,Elena Janes,Female,12
8951,180,Violet Boden,Female,7
8952,166,Doug Lowe,Male,14
8953,171,Megan Mcgregor,Female,11
8954,179,Leroy Watt,Male,8
8955,48,Matt Weasley,Male,13
8956,189,Greta Turner,Female,13
8957,195,Belinda Walter,Female,7
8958,12,Matthew Stone,Male,13
8959,31,Alison Hopkins,Female,13
8960,69,Enoch Thorne,Male,13
8961,13,Francesca Hepburn,Female,12
8962,98,Denny Stuart,Male,7
8963,60,Isabella Truscott,Female,7
8964,177,Enoch Collis,Male,9
8965,40,Rae Cunningham,Female,8
8966,28,Alma Willis,Female,14
8967,91,Martin Glass,Male,14
8968,14,Caitlyn Murray,Female,7
8969,47,Oliver Bayliss,Male,12
8970,165,Livia Rainford,Female,8
8971,166,Sonya Harrison,Female,9
8972,155,Angel Tutton,Female,9
8973,63,Chester Veale,Male,13
8974,144,Lorraine Thomson,Female,7
8975,60,Bryce Knight,Female,13
8976,108,Tyler Wood,Male,14
8977,45,Oliver Lewis,Male,7
8978,194,Joseph Curtis,Male,7
8979,56,Angela Crawley,Female,12
8980,113,Caleb Goldsmith,Male,8
8981,182,Violet Sheldon,Female,14
8982,9,Bryon Edler,Male,11
8983,64,Joyce Penn,Female,9
8984,46,Robyn Bowen,Female,12
8985,121,Marie Richards,Female,10
8986,108,Christy Richards,Female,11
8987,99,Irene Allwood,Female,8
8988,58,Wade James,Male,8
8989,89,Havana Hall,Female,10
8990,165,Matthew Farrant,Male,10
8991,168,Rosalyn Uddin,Female,11
8992,168,Willow Clark,Female,12
8993,91,Sage Whatson,Female,14
8994,81,Martin Veale,Male,8
8995,37,Oliver Miller,Male,14
8996,184,Lucas Murphy,Male,9
8997,155,Luke Harris,Male,7
8998,115,Jocelyn Hall,Female,10
8999,58,Enoch Reid,Male,12
9000,28,Alexander Hill,Male,12
9001,169,Meredith Harrison,Female,9
9002,198,Carrie Reid,Female,9
9003,136,Gabriel Freeburn,Male,10
9004,42,Hazel Lyon,Female,7
9005,179,Barney Maxwell,Male,13
9006,84,Alexander Heaton,Male,11
9007,184,Michael Waterson,Male,13
9008,85,Valerie King,Female,8
9009,62,Davina Addley,Female,12
9010,153,Anthony Lomax,Male,8
9011,103,Eryn Samuel,Female,12
9012,149,Marigold Robertson,Female,9
9013,2,Marla Aldridge,Female,10
9014,123,Rufus Sawyer,Male,9
9015,6,Janelle Gilmour,Female,7
9016,15,Nate Wood,Male,7
9017,20,Ramon Norburn,Male,12
9018,31,Eryn Haines,Female,10
9019,120,Michael Giles,Male,14
9020,55,Hope Pierce,Female,10
9021,66,Mark Casey,Male,13
9022,98,Nicholas Lee,Male,7
9023,59,Kaylee Yarwood,Female,14
9024,18,Caleb Neal,Male,13
9025,15,Jacob Brown,Male,10
9026,61,Henry Cooper,Male,12
9027,98,Rebecca Malone,Female,7
9028,86,Nicholas Overson,Male,10
9029,155,Benjamin Summers,Male,14
9030,11,Mark Poole,Male,13
9031,104,Samantha Hood,Female,14
9032,179,Faith Veale,Female,8
9033,80,Josephine Young,Female,11
9034,17,Tyler Clark,Male,14
9035,10,Cherish Seymour,Female,13
9036,184,Camden Thornton,Female,9
9037,39,Paige Russel,Female,7
9038,125,Katelyn Reading,Female,13
9039,77,Bob Cork,Male,8
9040,100,George Reese,Male,7
9041,182,Maxwell Fisher,Male,11
9042,68,Denny Grant,Male,9
9043,42,Hanna Walker,Female,9
9044,63,Dorothy Antcliff,Female,9
9045,153,Gabriel Jobson,Male,11
9046,113,Barney Wheeler,Male,10
9047,75,Jayden Harrison,Male,11
9048,129,Macy Watson,Female,12
9049,174,Rufus Donovan,Male,13
9050,86,Havana Needham,Female,11
9051,196,Samara Tyler,Female,12
9052,174,Tess Ebden,Female,12
9053,4,Morgan Hunter,Female,13
9054,17,Ciara Isaac,Female,12
9055,102,George Swan,Male,7
9056,8,Alison Vallory,Female,11
9057,116,Tara Lloyd,Female,11
9058,52,Manuel Vollans,Male,14
9059,18,Tyson Bailey,Male,8
9060,41,Rufus Steer,Male,13
9061,186,Daron Fleming,Male,14
9062,70,Maria Pope,Female,10
9063,117,Percy Thorne,Male,8
9064,34,Nate Nash,Male,10
9065,91,Jayden Tindall,Male,14
9066,124,Erick Russell,Male,7
9067,72,Bart Sheldon,Male,13
9068,144,Barney Chester,Male,8
9069,106,Paula Stevenson,Female,11
9070,106,Rick Waterhouse,Male,13
9071,151,Marina Walker,Female,9
9072,177,Britney Spencer,Female,7
9073,188,Maria Butler,Female,11
9074,129,Denny Drummond,Male,14
9075,148,Callie Craig,Female,14
9076,87,Eryn Emmott,Female,11
9077,38,Chris Clifton,Male,8
9078,7,Gil Hooper,Male,9
9079,177,Barney Utterson,Male,9
9080,116,Gil Noach,Male,10
9081,82,Fred Nicholls,Male,7
9082,177,Matthew Turner,Male,8
9083,132,Jessica Rainford,Female,12
9084,51,Benjamin Jacobs,Male,9
9085,79,Priscilla Hamilton,Female,11
9086,181,Nate Willis,Male,14
9087,171,Summer Rust,Female,8
9088,80,Leroy Egerton,Male,13
9089,52,Cassidy Gibson,Female,11
9090,4,Brooklyn Ellwood,Female,9
9091,114,Janelle Vass,Female,12
9092,27,Eileen Blackburn,Female,8
9093,164,William Gibson,Male,7
9094,196,Chris Cunningham,Male,11
9095,17,Beatrice Riley,Female,12
9096,11,Rufus Gregory,Male,12
9097,90,Angelica Norburn,Female,13
9098,157,Oliver Plumb,Male,9
9099,95,Willow Broomfield,Female,9
9100,172,Logan Chappell,Male,13
9101,27,Gabriel Rothwell,Male,11
9102,44,Judith Richards,Female,14
9103,99,Ember Vane,Female,8
9104,157,Thea Mcleod,Female,12
9105,41,Catherine Tailor,Female,7
9106,165,Lucas Hall,Male,13
9107,104,George Cooper,Male,14
9108,35,Mark Reid,Male,14
9109,15,Melinda Gibson,Female,9
9110,108,Eduardo Evans,Male,7
9111,112,Emma Harris,Female,9
9112,151,Eduardo Pitt,Male,13
9113,1,Gwen Drummond,Female,7
9114,91,Vicky Benfield,Female,8
9115,132,Russel Burge,Male,7
9116,72,Darlene Williams,Female,7
9117,153,Juliet Dobson,Female,11
9118,27,Aeris Matthews,Female,9
9119,134,Harry Rowan,Male,13
9120,45,Lily Rose,Female,12
9121,84,Joseph Waterson,Male,11
9122,22,Greta King,Female,8
9123,79,Alma Yoman,Female,12
9124,196,Irene Price,Female,9
9125,197,Daron Blackwall,Male,13
9126,50,Ron Norman,Male,12
9127,14,Skylar Young,Female,12
9128,192,Clint Shields,Male,12
9129,160,Allison Forth,Female,7
9130,164,Karla Mcleod,Female,9
9131,7,Fred Rogan,Male,14
9132,195,Florence Stewart,Female,12
9133,122,Cedrick Collis,Male,7
9134,199,Sasha Wright,Female,11
9135,39,Mason Abbey,Male,8
9136,73,Logan Knight,Male,7
9137,62,Britney Varley,Female,12
9138,121,Leroy Slater,Male,14
9139,103,Marilyn Parr,Female,10
9140,131,Liam Herbert,Male,12
9141,187,Michael Owens,Male,8
9142,71,Lillian Thomson,Female,9
9143,43,Gil Sinclair,Male,11
9144,116,Melania Wright,Female,14
9145,8,Joseph Drake,Male,11
9146,161,Gemma Osmond,Female,14
9147,35,Carl Price,Male,14
9148,75,Elijah Clarke,Male,10
9149,109,Nicholas Turner,Male,8
9150,113,Logan Myatt,Male,10
9151,2,Carter Vollans,Male,11
9152,100,Kimberly Nicolas,Female,8
9153,50,Cedrick Hardwick,Male,14
9154,51,Enoch Jarvis,Male,14
9155,169,Matt Chappell,Male,13
9156,118,David Wright,Male,12
9157,138,Danny Weldon,Male,13
9158,70,Peyton Hepburn,Female,11
9159,131,Leanne Neal,Female,13
9160,13,Jennifer Farmer,Female,13
9161,81,Mya Duvall,Female,12
9162,148,Harry Mullins,Male,10
9163,5,Sebastian Cooper,Male,9
9164,14,Nicole Edmonds,Female,7
9165,160,Johnathan Coates,Male,11
9166,185,William Douglas,Male,11
9167,93,Isla Flanders,Female,8
9168,13,Ruth Leslie,Female,13
9169,132,Fiona Utterson,Female,11
9170,6,Stacy Hancock,Female,13
9171,157,Jenna Nielson,Female,8
9172,74,Harvey Olivier,Male,9
9173,30,Priscilla Rehman,Female,7
9174,66,Russel Calderwood,Male,9
9175,64,Michael Allcott,Male,8
